0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
470.356,82.7468,0.848463,486.047,103.596,0.877995,466.457,107.503,0.862308,463.767,138.838,0.889569,445.604,162.345,0.905395,506.879,99.7204,0.907224,519.985,129.669,0.844592,526.531,159.697,0.870752,486.003,163.624,0.82329,474.277,163.636,0.813081,467.756,219.745,0.771425,476.893,270.652,0.766414,497.759,162.399,0.789509,505.542,214.555,0.853282,496.482,270.659,0.805277,465.199,78.8434,0.852988,474.255,77.519,0.962997,0.0,0.0,0.0,486.077,76.2115,0.88856,497.765,286.339,0.845556,505.613,284.998,0.836637,495.112,275.863,0.60809,476.923,285.043,0.724885,471.684,283.698,0.672352,482.12,275.868,0.716387
470.362,81.4552,0.85306,486.046,103.589,0.878344,466.469,107.506,0.85891,463.768,138.822,0.878081,445.592,162.329,0.908894,506.865,99.7087,0.913566,519.976,129.648,0.844682,526.532,159.682,0.864989,485.983,163.642,0.823688,474.264,163.65,0.810751,467.743,218.448,0.781671,476.881,268.105,0.780026,496.534,163.641,0.792512,505.543,214.547,0.854829,496.502,269.383,0.803671,465.204,78.8141,0.861637,474.262,77.5016,0.963964,0.0,0.0,0.0,486.088,76.2132,0.885842,497.769,286.328,0.845631,505.623,284.986,0.838624,495.127,275.842,0.611251,476.922,285.011,0.732244,471.668,282.409,0.68394,482.113,274.597,0.704253
470.353,81.4345,0.855316,486.014,103.586,0.880811,465.196,106.235,0.871618,463.782,136.253,0.86051,445.577,162.295,0.90848,506.858,99.7372,0.896653,519.979,129.658,0.837813,526.518,159.706,0.866949,484.767,164.962,0.808666,474.217,164.954,0.783372,466.485,218.463,0.794272,476.877,268.067,0.797658,496.516,164.948,0.779882,505.541,214.584,0.861911,496.502,269.352,0.812917,465.207,78.7995,0.869791,474.268,77.4979,0.966281,0.0,0.0,0.0,486.099,76.2246,0.883991,497.781,286.328,0.849617,505.636,284.981,0.848643,495.123,274.585,0.616297,476.914,284.996,0.737234,471.639,281.13,0.692357,482.114,274.546,0.706427
470.347,81.4199,0.858414,486.049,104.937,0.867165,466.449,108.769,0.872707,462.536,136.227,0.848055,445.567,162.296,0.919487,506.89,100.98,0.883035,519.994,129.673,0.829208,526.516,159.69,0.864864,485.988,164.931,0.807024,474.268,163.695,0.800476,466.477,219.769,0.791253,476.894,268.094,0.794583,497.752,163.685,0.777375,504.319,214.605,0.823782,496.499,269.396,0.811625,465.2,78.7968,0.879951,474.269,77.4887,0.96391,0.0,0.0,0.0,486.088,77.4478,0.896774,497.796,286.331,0.859421,505.636,284.989,0.8553,495.127,275.848,0.633529,476.916,285.01,0.75204,471.665,282.397,0.701155,482.133,274.571,0.725148
470.341,80.172,0.861633,486.026,104.894,0.873923,465.203,107.518,0.875573,462.514,136.221,0.838539,445.573,162.307,0.91824,506.877,99.7686,0.888147,521.264,129.693,0.842827,526.533,159.702,0.871716,486.005,163.665,0.814448,474.281,163.669,0.809837,466.493,219.78,0.784756,476.884,268.093,0.795349,497.769,163.664,0.779364,504.307,215.836,0.824667,496.483,270.652,0.817678,465.2,78.7758,0.888776,474.273,77.4809,0.961992,0.0,0.0,0.0,486.087,77.456,0.902323,497.794,286.34,0.86437,505.63,284.995,0.860849,495.108,275.861,0.633237,476.905,285.008,0.757946,471.643,281.135,0.702654,482.116,274.574,0.722159
469.085,80.1472,0.866604,485.985,104.924,0.882691,465.152,107.529,0.887064,462.515,136.236,0.83097,445.594,162.285,0.909552,506.854,101.003,0.880644,521.244,129.682,0.847782,526.537,159.693,0.870477,485.996,163.685,0.808218,474.275,163.69,0.800592,466.486,218.48,0.78954,476.889,268.08,0.801663,497.76,163.677,0.774584,504.323,214.576,0.841973,496.478,269.353,0.823321,465.184,78.7507,0.909447,474.277,77.4587,0.954413,0.0,0.0,0.0,486.082,77.4607,0.912233,497.794,286.327,0.860777,505.638,284.976,0.854537,495.103,274.6,0.627524,476.925,284.993,0.758075,471.659,281.125,0.715809,482.121,274.56,0.721547
469.066,80.1469,0.864792,484.765,104.928,0.889663,465.116,107.538,0.893136,462.521,136.225,0.829455,445.601,161.093,0.911716,505.633,101.014,0.880754,521.246,128.43,0.836557,526.546,158.415,0.857073,485.98,164.942,0.804578,474.253,164.948,0.792262,466.494,219.784,0.791389,476.906,269.365,0.794021,497.75,163.687,0.768576,505.525,214.586,0.850481,496.501,270.653,0.81999,465.167,77.562,0.910985,474.266,77.4471,0.943757,0.0,0.0,0.0,486.071,76.2146,0.900644,497.818,286.344,0.862466,505.647,285.001,0.86904,495.129,275.857,0.664301,476.929,285.033,0.778541,471.68,282.426,0.728107,483.374,274.609,0.739596
467.759,80.1402,0.876518,485.972,104.898,0.888801,465.155,107.544,0.892128,462.533,136.213,0.834806,445.608,161.067,0.906077,505.644,99.7591,0.89625,521.281,128.375,0.822154,527.753,157.11,0.861668,485.986,163.648,0.821943,474.264,163.66,0.810714,467.731,218.453,0.786379,476.906,269.35,0.800101,496.542,163.635,0.787815,505.535,214.56,0.857438,496.494,269.399,0.8203,465.14,77.5509,0.891105,474.224,77.443,0.928818,0.0,0.0,0.0,486.036,77.4346,0.93315,497.798,286.352,0.871991,505.638,285.012,0.872121,495.128,275.859,0.663873,476.933,285.05,0.786643,471.679,283.698,0.738245,483.377,274.608,0.748467
466.497,80.1313,0.888692,485.97,103.622,0.893266,465.143,107.538,0.900623,462.526,136.244,0.839597,446.854,161.032,0.89659,505.648,99.7492,0.900437,523.855,127.118,0.811579,527.802,157.096,0.860597,486.018,163.658,0.81975,474.277,163.665,0.811425,467.774,217.171,0.788863,476.923,268.112,0.801773,497.8,163.645,0.777858,505.538,214.612,0.85281,496.483,269.393,0.822853,465.12,77.5383,0.89208,474.206,77.4347,0.918925,0.0,0.0,0.0,486.039,77.4471,0.941842,497.796,286.356,0.862054,505.633,285.012,0.85283,495.125,275.864,0.658506,478.195,286.268,0.789851,472.939,283.712,0.746229,483.393,275.841,0.755902
466.492,80.1282,0.892154,485.974,104.912,0.892371,465.154,108.76,0.899559,462.55,136.245,0.843352,446.852,161.017,0.891504,505.654,99.7649,0.892386,525.134,125.819,0.817216,527.826,155.814,0.860186,486.026,163.678,0.814197,474.286,163.683,0.808543,469.062,217.184,0.766917,476.917,269.35,0.795677,497.806,163.666,0.7719,505.536,214.6,0.853786,496.495,269.354,0.821124,465.121,77.5374,0.884602,472.998,77.431,0.915942,0.0,0.0,0.0,486.042,77.4438,0.938384,497.8,286.328,0.867581,505.643,284.978,0.845449,495.131,275.834,0.643323,478.224,285.05,0.777276,472.97,283.714,0.741394,483.373,275.841,0.738557
466.499,80.1016,0.897752,485.967,103.617,0.890661,465.152,108.757,0.897142,463.768,136.244,0.846894,446.859,160.995,0.881985,505.629,99.7216,0.903254,525.173,125.792,0.823691,527.817,155.837,0.858032,486.028,163.663,0.816373,474.288,163.67,0.812164,469.084,217.188,0.764423,476.911,268.103,0.787261,497.807,163.655,0.772883,505.527,215.838,0.843286,496.483,269.35,0.825383,465.133,77.5162,0.853429,474.21,76.2103,0.91421,0.0,0.0,0.0,486.028,77.4382,0.945057,497.789,286.333,0.868076,505.635,284.983,0.851332,495.114,274.61,0.6373,479.515,285.041,0.76281,474.215,283.714,0.734137,483.366,275.834,0.70849
467.752,80.1046,0.891393,485.981,103.613,0.891017,465.15,108.756,0.895242,463.777,136.243,0.850545,446.862,160.99,0.881308,505.656,99.7069,0.906213,525.196,125.818,0.832352,527.839,155.817,0.854261,486.038,163.674,0.809546,474.29,163.674,0.809051,470.356,219.766,0.765961,476.907,269.371,0.780311,497.824,163.668,0.764121,505.534,217.146,0.832305,496.48,269.359,0.826453,465.148,77.51,0.870618,474.236,76.2186,0.924487,0.0,0.0,0.0,486.053,77.4389,0.932717,497.786,286.334,0.869964,505.637,284.985,0.852773,495.118,274.605,0.640225,479.506,286.277,0.769622,472.995,283.736,0.73739,482.124,275.847,0.711774
467.763,78.8489,0.91139,485.999,104.904,0.890843,465.185,108.791,0.901664,462.552,136.229,0.843748,446.853,160.99,0.879454,506.863,99.7275,0.902346,526.42,125.812,0.845418,527.855,155.799,0.851718,486.043,163.644,0.820514,474.297,163.648,0.819301,469.076,217.161,0.782469,476.903,268.084,0.793737,497.823,163.641,0.775881,505.545,217.147,0.8389,496.485,269.36,0.827172,465.173,77.4558,0.815017,474.251,76.1635,0.910819,0.0,0.0,0.0,486.056,77.4469,0.942982,497.787,286.333,0.873882,505.635,284.986,0.859162,495.117,274.603,0.648995,479.497,286.273,0.78668,472.994,283.722,0.748712,482.122,274.584,0.711085
469.076,78.8021,0.913477,486.057,102.322,0.878467,466.451,107.483,0.845076,462.488,132.362,0.848827,445.589,159.756,0.878732,506.889,99.7147,0.912641,525.205,125.79,0.838217,527.867,153.253,0.857518,486.061,163.653,0.814895,474.312,163.649,0.818919,469.066,219.748,0.786446,476.896,268.059,0.80799,499.08,163.659,0.766329,505.559,218.474,0.831279,496.483,269.379,0.837009,465.212,76.1893,0.845477,474.313,74.8987,0.908838,0.0,0.0,0.0,487.326,77.4467,0.90941,499.06,286.336,0.871669,505.655,284.986,0.86896,495.101,275.843,0.672009,479.51,286.265,0.800784,474.218,283.712,0.763418,482.107,274.553,0.705728
470.361,78.7857,0.916806,486.08,101.05,0.881549,466.471,104.93,0.827886,461.216,132.302,0.866553,445.578,159.749,0.886147,506.909,99.7163,0.910409,525.203,124.502,0.836236,529.077,153.234,0.859383,486.054,163.633,0.821431,474.31,162.402,0.825606,470.347,218.444,0.783709,476.912,268.078,0.796939,499.062,163.652,0.772958,505.548,219.75,0.823011,496.484,270.662,0.833344,466.452,76.1706,0.827343,475.526,74.8726,0.906463,0.0,0.0,0.0,487.385,77.4422,0.88892,499.068,286.354,0.87749,505.654,285.005,0.882602,495.101,275.866,0.675994,479.523,286.265,0.800258,474.238,283.713,0.770623,482.122,274.578,0.705883
471.641,78.7625,0.917992,486.046,102.288,0.89094,465.203,104.936,0.844941,459.915,132.307,0.853104,445.569,159.721,0.882997,506.912,99.7261,0.904635,525.206,124.488,0.831145,529.085,153.198,0.861891,486.045,163.637,0.82217,474.292,163.624,0.824461,470.364,217.189,0.78862,476.902,268.095,0.790412,499.062,163.652,0.773397,505.557,219.76,0.83376,496.479,270.674,0.833232,466.501,74.9107,0.809858,475.561,73.6053,0.90751,0.0,0.0,0.0,489.924,77.4555,0.882673,499.068,286.366,0.876616,505.656,285.017,0.882798,493.874,275.874,0.676687,479.509,286.277,0.80869,474.23,283.73,0.771922,482.106,274.6,0.701486
472.924,78.7511,0.928646,486.019,103.587,0.89116,465.137,107.484,0.872948,457.341,132.336,0.839535,445.571,159.683,0.873815,506.929,99.7479,0.894895,526.436,125.776,0.836166,529.124,151.965,0.849646,486.026,164.935,0.810983,474.256,163.689,0.802511,470.377,218.448,0.785896,476.906,268.091,0.78938,499.066,164.934,0.760071,505.546,219.775,0.83268,496.485,270.672,0.827543,467.787,74.9153,0.811569,475.61,73.5932,0.903426,0.0,0.0,0.0,492.518,77.4675,0.889298,499.103,286.357,0.856157,506.86,285.002,0.863649,495.097,275.875,0.677219,479.485,286.269,0.807304,474.223,283.712,0.770844,482.104,274.59,0.702914
474.206,77.5185,0.947105,486.028,102.31,0.894527,465.149,106.234,0.862749,456.028,132.324,0.869405,445.544,158.428,0.874134,506.928,99.7238,0.904717,526.43,125.79,0.851257,529.148,153.186,0.847039,486.026,163.685,0.812872,474.257,163.673,0.804072,470.371,218.476,0.782434,476.895,268.074,0.79763,499.056,163.691,0.763699,505.554,219.785,0.83915,496.486,270.669,0.828524,470.377,73.5785,0.790259,476.894,72.2916,0.883413,0.0,0.0,0.0,493.831,77.4819,0.913705,500.363,286.35,0.856392,506.855,284.994,0.866406,495.1,275.864,0.682127,479.492,286.283,0.811538,474.222,283.725,0.774521,482.09,274.563,0.69559
474.336,77.4965,0.967061,486.033,100.99,0.915587,465.159,102.324,0.864282,455.984,131.077,0.900491,445.55,157.123,0.868078,506.927,99.7131,0.903772,526.42,127.074,0.852406,530.41,153.241,0.826657,486.048,163.663,0.819609,474.273,163.653,0.816039,471.643,219.787,0.783079,476.932,269.347,0.779163,499.087,163.672,0.764961,505.567,219.766,0.842352,496.502,270.678,0.82219,474.215,71.0059,0.866461,482.084,72.2941,0.86054,0.0,0.0,0.0,495.119,77.5207,0.936509,500.376,286.343,0.854992,506.869,284.99,0.859668,495.112,275.871,0.688693,479.519,286.279,0.800062,474.238,283.733,0.769134,482.126,274.606,0.707385
475.58,77.5075,0.967849,486.067,100.987,0.912956,465.177,102.305,0.862255,455.998,131.088,0.892104,445.558,157.106,0.865629,506.967,99.7098,0.901385,526.41,127.091,0.853611,530.403,153.231,0.830677,486.063,163.679,0.815727,474.292,163.672,0.819843,471.671,221.057,0.795305,476.904,269.361,0.784955,499.106,163.689,0.756457,505.562,219.786,0.845117,496.495,270.676,0.825719,474.28,71.0016,0.884649,483.392,72.3099,0.880524,0.0,0.0,0.0,495.168,77.5227,0.946711,500.396,286.334,0.86011,506.874,284.974,0.855587,495.099,275.87,0.69139,479.518,286.279,0.804498,474.239,283.743,0.773248,482.093,275.84,0.708457
475.657,77.5217,0.951519,486.091,101.014,0.898298,465.198,103.615,0.84799,456.007,132.304,0.885365,445.568,157.1,0.861564,508.191,99.7065,0.89592,526.438,127.096,0.858854,531.689,153.232,0.822004,486.069,164.958,0.806742,474.309,164.951,0.813448,471.666,222.361,0.803155,476.916,268.1,0.785439,499.107,164.962,0.750912,505.562,221.076,0.842441,496.493,270.672,0.826578,475.53,71.0048,0.891449,484.677,73.5828,0.909162,0.0,0.0,0.0,495.215,77.5287,0.952325,500.392,286.324,0.858023,506.875,283.735,0.857755,495.101,275.865,0.685635,479.52,286.265,0.795286,474.24,283.723,0.770664,482.106,274.591,0.698643
476.883,77.4895,0.937266,486.102,101.009,0.896747,465.184,102.335,0.856095,456.009,131.088,0.885256,445.588,155.837,0.856604,508.237,99.715,0.885562,526.46,128.368,0.864429,533.018,154.512,0.815236,486.05,166.252,0.802242,474.284,164.979,0.802173,471.684,221.081,0.788418,476.881,269.356,0.79205,499.092,166.262,0.746798,505.568,222.347,0.853921,496.488,271.954,0.83238,475.55,70.9663,0.903591,484.702,72.2828,0.913148,0.0,0.0,0.0,496.434,77.5175,0.956106,500.393,286.325,0.857809,506.865,283.741,0.863625,495.098,275.878,0.706068,479.511,286.271,0.798792,474.237,283.739,0.771487,480.814,274.609,0.698781
476.928,77.4879,0.924626,487.36,101.013,0.880041,466.467,102.328,0.834899,455.985,131.041,0.91249,445.608,155.837,0.847258,509.524,99.7224,0.87749,526.519,128.407,0.887112,534.317,153.224,0.828404,486.077,164.974,0.799038,474.305,164.961,0.804665,471.672,222.334,0.798019,476.869,269.382,0.792808,500.384,166.248,0.741413,505.581,222.343,0.852952,496.484,271.97,0.829395,475.579,70.9804,0.895354,484.731,72.2744,0.915184,0.0,0.0,0.0,496.479,77.499,0.948599,500.395,286.35,0.845742,506.874,284.994,0.85221,495.092,275.894,0.704246,479.515,286.287,0.812515,474.241,284.998,0.784596,480.808,275.849,0.701835
478.2,77.4631,0.907586,487.362,100.972,0.891272,466.443,101.05,0.855121,454.733,130.971,0.932084,446.879,154.537,0.840038,509.539,99.6857,0.875424,526.534,128.361,0.878098,535.628,151.948,0.868908,486.092,164.945,0.803139,474.329,164.941,0.808047,472.926,218.464,0.797072,475.645,269.379,0.797505,500.376,164.955,0.748456,505.559,221.074,0.838769,496.487,271.961,0.824791,475.621,70.959,0.894588,484.769,70.9893,0.924621,0.0,0.0,0.0,496.52,77.4815,0.934573,501.705,286.354,0.837557,506.903,284.987,0.832869,493.871,275.9,0.707927,479.503,286.286,0.815318,474.229,284.994,0.773757,479.506,275.855,0.709647
479.483,77.4711,0.906942,487.382,99.7469,0.89255,466.484,101.022,0.854865,454.746,129.732,0.925375,446.9,154.521,0.8388,509.545,99.669,0.871395,526.531,127.108,0.868914,536.863,151.93,0.874959,486.102,163.677,0.803464,474.338,163.673,0.812751,472.957,217.188,0.818055,475.638,269.354,0.797478,500.389,163.692,0.749449,505.56,219.752,0.838065,496.482,270.688,0.818769,475.644,70.9631,0.89235,485.976,70.9963,0.921784,0.0,0.0,0.0,496.546,77.4835,0.922791,501.679,286.359,0.818419,506.9,284.993,0.823082,493.864,275.89,0.701112,479.492,286.274,0.805575,474.226,284.981,0.766302,479.494,274.611,0.693627
479.491,77.4702,0.906864,488.621,99.6693,0.901607,466.486,99.7006,0.882902,454.761,129.676,0.912999,449.467,154.512,0.831387,509.541,98.4392,0.867002,526.53,128.361,0.878341,536.936,151.971,0.882497,487.317,163.628,0.811308,475.535,163.634,0.818821,472.996,219.752,0.808071,475.649,269.388,0.79398,500.405,163.629,0.759984,505.568,219.777,0.827094,496.508,271.973,0.81844,475.647,69.7283,0.901615,485.983,70.992,0.923942,0.0,0.0,0.0,497.762,77.4748,0.915976,501.701,286.364,0.826209,506.92,285.005,0.833523,495.106,275.908,0.725019,479.505,286.293,0.813052,474.225,285.006,0.773788,479.505,275.86,0.709758
479.507,77.4697,0.905986,488.618,99.6578,0.902491,466.487,99.6928,0.882396,454.75,129.66,0.908803,450.791,155.815,0.835603,509.528,98.4259,0.869678,526.532,128.355,0.888756,538.174,153.184,0.891844,487.328,163.652,0.797399,475.552,163.662,0.806224,474.227,222.364,0.845406,476.876,268.11,0.783573,500.408,163.649,0.751354,505.561,222.336,0.831358,497.753,273.27,0.808906,475.655,69.7274,0.901761,485.993,70.9882,0.923578,0.0,0.0,0.0,497.777,77.4723,0.910494,501.702,286.364,0.822492,506.941,285.014,0.826681,495.146,277.147,0.742345,478.211,285.048,0.799766,472.984,283.711,0.74391,480.804,274.609,0.676069
479.523,77.4562,0.902225,487.369,98.446,0.908142,466.465,99.6733,0.889397,454.748,128.41,0.892129,452.065,154.518,0.844349,509.514,98.3861,0.867333,526.529,127.115,0.890724,538.23,153.185,0.887099,487.328,162.394,0.80891,475.541,163.63,0.814409,474.258,222.359,0.832665,476.875,268.1,0.774332,501.678,162.388,0.762838,505.586,222.332,0.825563,496.542,271.966,0.799878,475.663,69.7064,0.908223,486.003,70.964,0.930217,0.0,0.0,0.0,497.794,77.4504,0.893245,500.39,286.343,0.81282,506.916,284.997,0.82421,495.134,275.905,0.715076,479.491,286.267,0.807752,472.992,283.72,0.753859,480.812,274.591,0.665366
482.113,76.199,0.898767,489.922,98.3917,0.898478,467.751,98.4159,0.879023,454.734,127.109,0.883262,452.113,154.51,0.862738,512.126,98.3756,0.857031,527.747,127.087,0.888817,538.293,151.945,0.880699,487.342,162.361,0.824185,475.551,162.38,0.822052,474.31,221.066,0.829423,476.883,268.083,0.770466,501.694,162.353,0.780469,505.595,221.093,0.81789,497.75,273.266,0.792592,476.933,69.6548,0.904031,486.049,69.6793,0.944693,0.0,0.0,0.0,499.082,76.2064,0.863088,501.671,286.375,0.803057,506.933,285.028,0.824944,495.132,275.932,0.715632,478.217,286.291,0.793304,472.973,283.733,0.732824,480.817,274.584,0.647562
483.415,74.9101,0.910292,489.953,98.334,0.878696,469.047,98.3398,0.856599,454.775,124.499,0.866426,453.368,153.243,0.889566,513.403,98.3294,0.842898,527.751,125.778,0.881534,539.518,151.942,0.877319,487.33,162.353,0.825157,475.532,162.364,0.819486,474.3,219.79,0.833635,476.871,269.371,0.759166,501.694,162.35,0.778339,505.585,222.338,0.829495,496.536,273.282,0.799269,479.5,68.4029,0.909762,487.317,68.4487,0.929029,0.0,0.0,0.0,500.402,76.1989,0.853715,501.683,286.377,0.80715,506.934,285.027,0.826962,495.122,277.154,0.715746,479.481,286.314,0.784358,472.987,285.007,0.733606,480.811,275.865,0.653356
484.673,73.6003,0.914474,492.534,98.3404,0.88644,470.341,98.3393,0.859036,455.984,125.789,0.861803,453.389,153.236,0.897981,514.692,98.3504,0.859577,527.778,125.818,0.872298,539.555,151.932,0.860185,487.328,162.367,0.824458,475.525,162.363,0.822165,474.324,222.363,0.838223,476.867,269.379,0.763125,501.7,162.375,0.773385,505.585,222.403,0.839656,496.53,274.547,0.805635,482.101,68.3546,0.93037,488.628,68.4201,0.911553,0.0,0.0,0.0,502.995,76.1725,0.85622,501.672,286.382,0.808039,506.923,285.034,0.827675,495.122,277.178,0.702772,478.189,286.291,0.795085,472.951,283.729,0.726826,480.805,275.866,0.65224
484.735,73.5722,0.91712,493.843,97.1071,0.884302,471.688,97.0596,0.84872,456.005,124.468,0.856966,453.406,153.229,0.904662,514.741,98.3265,0.864899,527.807,127.086,0.870921,540.86,153.191,0.82834,487.326,162.378,0.82026,475.534,162.371,0.81876,474.332,222.363,0.811663,476.897,270.656,0.759556,501.678,162.392,0.767108,505.603,222.401,0.846103,496.499,271.993,0.803979,483.401,68.3337,0.94223,491.239,68.4021,0.902318,0.0,0.0,0.0,504.321,76.1661,0.873958,500.389,286.362,0.809875,506.899,285.01,0.822484,495.097,275.917,0.675255,478.217,286.281,0.791788,472.99,283.729,0.738711,480.823,275.888,0.666215
485.975,72.2867,0.909548,495.104,97.0987,0.909264,472.972,95.7943,0.855052,456.017,124.475,0.856485,453.419,153.226,0.905397,515.993,98.3237,0.876847,527.825,128.357,0.879652,542.161,151.968,0.832389,487.333,162.351,0.825686,475.543,162.334,0.823481,474.322,222.341,0.823766,475.661,269.398,0.762836,501.681,162.375,0.77652,505.586,222.362,0.843252,496.499,271.969,0.795767,484.68,68.3142,0.954819,492.565,68.3761,0.924643,0.0,0.0,0.0,505.585,76.1547,0.879586,499.082,286.348,0.812017,506.87,285.005,0.818089,495.099,275.906,0.649639,478.208,286.279,0.791313,472.978,283.73,0.739266,480.796,275.884,0.656534
487.342,69.7244,0.878203,495.178,97.0306,0.91825,474.275,93.1454,0.859391,456.049,123.186,0.848957,453.447,151.943,0.918123,516.095,97.1012,0.888239,529.095,128.37,0.875273,544.727,153.197,0.839313,487.383,162.377,0.802425,475.574,162.345,0.816243,474.312,221.088,0.792305,476.941,266.802,0.743773,503.002,163.642,0.768598,505.577,221.089,0.828507,496.502,270.664,0.797137,486.038,67.0715,0.949858,495.165,68.3197,0.976315,0.0,0.0,0.0,506.918,72.2915,0.859204,497.793,286.36,0.82306,506.861,285.025,0.828252,495.117,275.858,0.629624,480.813,286.29,0.778774,474.251,283.739,0.738871,483.371,271.998,0.610748
488.671,69.6826,0.868544,495.216,95.753,0.91543,474.322,91.8905,0.867878,457.304,123.181,0.835743,454.651,153.182,0.899464,517.345,97.0308,0.872837,529.097,127.102,0.85859,544.743,151.946,0.853292,487.384,162.381,0.79831,475.561,162.338,0.819926,474.304,219.763,0.812086,479.498,266.76,0.739388,504.258,163.661,0.772392,505.568,222.391,0.845175,496.545,271.978,0.79627,486.101,67.0334,0.926448,496.419,67.1041,0.969046,0.0,0.0,0.0,508.21,72.2688,0.836251,499.097,286.347,0.826236,506.914,284.999,0.836574,495.156,275.895,0.674699,483.371,286.266,0.794542,474.308,282.439,0.748241,483.426,270.67,0.607215
491.263,69.6614,0.879358,496.419,95.7511,0.91191,475.536,93.1556,0.857161,459.923,121.876,0.83188,454.666,151.97,0.902429,517.374,97.0307,0.861412,529.141,125.816,0.834928,544.757,151.945,0.860056,488.645,162.382,0.78985,475.58,162.342,0.817656,474.259,221.072,0.800688,478.182,269.377,0.736837,504.299,163.665,0.781411,505.571,223.619,0.849116,497.768,274.572,0.805109,487.375,67.004,0.904664,496.49,67.0829,0.955637,0.0,0.0,0.0,509.508,71.002,0.817996,500.363,287.589,0.840333,506.921,286.281,0.872522,495.182,277.192,0.704246,483.379,286.316,0.802296,474.308,285.014,0.759925,483.399,275.853,0.642429
492.548,68.4438,0.89746,496.454,95.7708,0.91038,475.567,94.4657,0.856729,461.205,121.917,0.826759,454.687,153.195,0.900626,517.42,95.7752,0.848622,530.403,125.802,0.825665,546.011,151.966,0.862464,489.949,163.643,0.762149,475.61,162.379,0.796448,474.234,218.482,0.810408,476.912,268.104,0.786019,505.553,164.954,0.77986,505.585,223.664,0.870481,497.814,274.581,0.794964,488.645,66.9955,0.897866,496.513,67.0763,0.955446,0.0,0.0,0.0,509.521,70.9727,0.817927,499.103,287.59,0.8429,506.932,286.294,0.876561,496.418,277.183,0.702629,482.133,286.311,0.825978,474.276,285.015,0.798606,482.125,274.578,0.671019
492.534,68.4218,0.903233,496.479,93.1702,0.901168,475.573,91.884,0.857544,462.539,121.892,0.870204,454.76,153.193,0.900633,518.655,93.1832,0.837286,531.731,125.776,0.801196,546.057,153.219,0.858367,492.549,162.318,0.784161,476.923,161.07,0.782112,474.236,215.876,0.80857,475.628,266.784,0.816145,505.592,162.381,0.806829,505.59,223.675,0.845487,497.797,274.6,0.794808,488.632,65.7808,0.886794,496.5,67.0489,0.952332,0.0,0.0,0.0,509.506,69.7045,0.828695,499.098,287.581,0.824198,506.923,286.283,0.848411,495.172,277.218,0.676902,479.493,286.27,0.793941,474.207,283.704,0.747951,480.8,270.679,0.638614
492.547,68.4081,0.912168,496.543,93.1613,0.876892,475.619,91.8589,0.863125,463.822,121.897,0.897121,455.995,151.975,0.899395,519.94,93.1746,0.828219,535.572,124.493,0.826878,546.074,153.225,0.854447,493.859,161.065,0.812067,478.215,161.02,0.782534,474.245,214.524,0.866019,474.335,268.061,0.814313,506.856,162.336,0.828755,506.943,217.187,0.806676,497.756,270.684,0.784398,488.632,65.7711,0.882132,496.507,67.0191,0.937095,0.0,0.0,0.0,509.534,69.6632,0.837805,500.369,286.379,0.815303,506.916,285.037,0.843913,493.868,275.867,0.630648,476.904,286.317,0.841011,471.65,285.023,0.74067,476.88,273.304,0.681562
492.564,68.4334,0.908836,497.81,94.4469,0.845433,476.875,93.1583,0.837878,463.866,121.864,0.914764,456.009,151.967,0.900431,521.269,94.4536,0.814428,535.597,124.5,0.83478,546.091,153.226,0.855466,493.87,161.007,0.80768,478.217,159.748,0.763719,474.273,215.876,0.799705,475.538,268.105,0.804188,506.871,161.057,0.825454,508.23,211.942,0.741716,497.796,268.063,0.767591,488.655,66.9932,0.887284,496.516,67.045,0.943039,0.0,0.0,0.0,509.554,69.6741,0.831166,500.376,286.35,0.77944,506.911,284.989,0.794546,495.128,273.278,0.592039,476.932,286.328,0.818897,471.661,285.047,0.74412,476.914,274.582,0.673388
492.568,69.6871,0.892036,499.102,93.1833,0.833032,478.181,93.1527,0.8255,465.095,121.874,0.925098,456.016,153.189,0.899684,523.85,93.1847,0.814116,535.593,124.479,0.829544,547.303,153.213,0.854156,495.127,159.748,0.815193,480.789,159.699,0.754907,475.535,213.239,0.87194,475.549,268.075,0.787875,506.924,161.016,0.813414,508.24,213.232,0.750559,497.796,268.065,0.774452,488.658,67.0358,0.907451,496.517,67.0957,0.954357,0.0,0.0,0.0,510.821,69.7232,0.82167,499.084,286.344,0.764517,506.883,284.994,0.777343,495.117,273.291,0.591016,478.203,286.339,0.79946,472.954,286.265,0.741296,476.904,274.584,0.649427
493.83,69.7087,0.897538,499.102,94.4588,0.828614,478.182,94.4736,0.817654,465.139,121.86,0.933719,456.022,153.208,0.891249,522.594,93.1698,0.811401,534.328,124.473,0.824172,547.303,153.2,0.859723,495.186,161.002,0.844681,483.386,159.727,0.788986,475.625,213.184,0.841728,475.584,268.046,0.740408,506.961,161.055,0.819932,508.255,213.282,0.794972,497.809,268.063,0.78329,489.933,67.052,0.905212,496.539,67.1093,0.948795,0.0,0.0,0.0,510.852,70.9619,0.818342,500.372,286.359,0.778413,506.897,285.009,0.795452,495.128,273.285,0.618886,482.085,286.312,0.705615,474.278,285.041,0.685099,476.924,274.584,0.601769
